Date,Brand,Open,High,Low,Close,Volume
2022-12-15,Gucci,1323.4616834463975,1325.0639394561626,1322.8237378838614,1326.880882125671,392926
2022-12-16,Gucci,1337.7639209775962,1339.4732850018047,1333.891689565494,1334.3025132150497,211095
2022-12-19,Gucci,1349.5775788390795,1353.7590267207074,1346.7499242684785,1350.2228090115354,459267
2022-12-20,Gucci,1351.1111416341507,1358.6839714169057,1348.0662373906105,1350.7185226156373,406602
2022-12-21,Gucci,1349.9339143134748,1358.9135607819528,1340.1044455179278,1346.9653570573628,486369
2022-12-22,Gucci,1344.964047218662,1345.8053238412558,1338.5362730838629,1348.024178060782,239152
2022-12-23,Gucci,1345.693154028897,1349.624193104491,1338.516392450962,1341.1968643247485,265029
2022-12-26,Gucci,1328.770756909491,1329.7732125467198,1319.0045805363409,1327.1192399278577,458332
2022-12-27,Gucci,1325.0863492337612,1325.2522740400873,1321.314331409185,1321.867929578569,326952
2022-12-28,Gucci,1324.569452932365,1331.1866397588046,1316.551051247837,1321.9322613482352,221292
2022-12-29,Gucci,1338.0862107902974,1344.1107052099633,1333.7409011572524,1334.4464017943515,190570
2022-12-30,Gucci,1316.5341654624435,1318.1643566005923,1307.8388287442938,1317.1791586556,223791
2023-01-02,Gucci,1318.0004153790649,1320.3385437099955,1316.1938399659518,1323.8573527715257,487435
2023-01-03,Gucci,1307.71121420958,1307.9482917460252,1298.2343524389373,1304.8138515509831,460519
2023-01-04,Gucci,1311.5453875964713,1319.8948596534153,1309.3576705123626,1317.5966343286093,138314
2023-01-05,Gucci,1309.436109614466,1319.1830155749515,1306.1739045446566,1312.6491025003581,332061
2023-01-06,Gucci,1313.1093752264208,1314.4639705943678,1305.5474528853529,1315.2368968570959,305993
2023-01-09,Gucci,1326.1763472888724,1328.4910994265254,1322.2387958732184,1329.378375351866,471024
2023-01-10,Gucci,1309.274017090295,1317.9581123297644,1303.1919033226307,1312.4384894184532,462470
2023-01-11,Gucci,1321.936321466406,1331.200959445968,1317.4905864557118,1322.6619053758182,246903
2023-01-12,Gucci,1311.1987487090441,1315.3950225371123,1303.7750493381463,1304.945693467965,483170
2023-01-13,Gucci,1300.2610374065039,1300.7672621291947,1297.9777248828177,1303.259502097048,424595
2023-01-16,Gucci,1297.5263787387394,1297.9202970756676,1296.9417988663706,1298.2105271470016,145708
2023-01-17,Gucci,1274.0585491697198,1279.7980478304098,1271.0592551949892,1276.9841899867533,379826
2023-01-18,Gucci,1281.1474658484324,1285.0764169373642,1276.404379199748,1281.2293098050247,464550
2023-01-19,Gucci,1270.0503253374645,1270.3368496132412,1268.3701248155378,1274.5958787938657,266866
2023-01-20,Gucci,1281.3011690524943,1287.1336929756199,1277.7531961559305,1277.8536659664787,421516
2023-01-23,Gucci,1295.3225166262393,1295.4355419921296,1291.3226864433036,1293.2710913598573,139477
2023-01-24,Gucci,1281.772526510437,1289.6462460919297,1281.1986080735544,1286.1119123926758,269809
2023-01-25,Gucci,1266.519168516815,1269.5834967438486,1260.686096034973,1270.1911316508642,233692
2023-01-26,Gucci,1273.1795687605374,1273.5821487906298,1264.3361344808245,1268.1722248843762,334241
2023-01-27,Gucci,1279.170054164468,1285.0535763742994,1277.6526250349375,1281.8963452954738,353105
2023-01-30,Gucci,1294.1526257874762,1298.1294699318066,1288.174545653461,1295.3215065435272,266129
2023-01-31,Gucci,1311.0960512719107,1320.834055405482,1304.4486592228022,1310.4865867956635,310462
2023-02-01,Gucci,1307.6490117073708,1313.090998332408,1303.4556649031779,1306.4449264041612,153024
2023-02-02,Gucci,1309.5769185844397,1312.3293103948097,1302.565942710797,1306.674106666471,275183
2023-02-03,Gucci,1322.8007406412578,1329.8951292875975,1318.6934252063477,1320.87042319492,255146
2023-02-06,Gucci,1316.06379932999,1318.778719355417,1311.0174264502157,1320.6776410415177,117824
2023-02-07,Gucci,1322.8455302178886,1331.8879631319642,1322.7719997723443,1324.078343587918,493981
2023-02-08,Gucci,1323.0433045618192,1326.790524266893,1316.1261034204724,1319.8444712661367,459295
2023-02-09,Gucci,1320.8111804389491,1326.3098660667113,1314.197753649502,1314.456143371702,148926
2023-02-10,Gucci,1320.0236954534826,1320.529426491725,1319.639686680219,1321.8574815995546,267932
2023-02-13,Gucci,1304.913602316703,1309.1748146962252,1301.2311012427517,1309.0358126265533,375119
2023-02-14,Gucci,1312.3540989892986,1320.6777343859085,1302.563780581382,1304.5755329042706,437021
2023-02-15,Gucci,1300.850928430215,1308.9074164838485,1296.6435628045288,1297.4441968298183,324749
2023-02-16,Gucci,1298.9227616611147,1301.16594724965,1293.9033076097962,1298.6478394082415,440014
2023-02-17,Gucci,1300.1828609515992,1302.4436516617047,1291.083559370002,1291.183251717347,345453
2023-02-20,Gucci,1293.6953209290405,1301.8683740511729,1286.522702170383,1287.3703637146461,181371
2023-02-21,Gucci,1292.8373428131363,1302.1413270148296,1287.0166415018941,1295.092900197524,257620
2023-02-22,Gucci,1291.8585600505608,1292.8121692632908,1283.8805132371501,1291.5952466857461,463114
2023-02-23,Gucci,1298.0093140141673,1302.5099004084295,1289.3656513496076,1298.5170395536566,198066
2023-02-24,Gucci,1296.8571983159586,1300.2317411056008,1292.288317598586,1300.8334719576935,269808
2023-02-27,Gucci,1310.0905960819584,1318.7974806365328,1305.33951243264,1312.1712680650382,161562
2023-02-28,Gucci,1291.7150808363042,1292.5503299831043,1287.8545714797858,1288.3779000527925,402553
2023-03-01,Gucci,1318.3562635259946,1320.467522951575,1308.68920212581,1316.5176883056765,371978
2023-03-02,Gucci,1305.4852720961114,1313.0099554719764,1298.513609553208,1306.9687176616135,202192
2023-03-03,Gucci,1318.5186258450628,1319.031564334875,1317.686395182982,1325.6772166407015,100840
2023-03-06,Gucci,1308.9832919240635,1313.9086457312064,1300.3536956909334,1305.4384860440136,310481
2023-03-07,Gucci,1313.8506257596994,1318.2716961064966,1309.0450263513367,1311.3740447378316,131568
2023-03-08,Gucci,1318.6777008698068,1322.0217126596942,1317.990161805582,1326.443461562469,372990
2023-03-09,Gucci,1307.7021098087164,1311.6478329619056,1302.2049372570832,1309.4765653544846,236971
2023-03-10,Gucci,1322.615843437349,1327.9152493066513,1318.444200647592,1328.2518123914806,186038
2023-03-13,Gucci,1312.1046015449651,1313.718275128849,1303.3271074963388,1304.8840334738982,297173
2023-03-14,Gucci,1320.4775180019813,1326.1974767848171,1318.4375719658874,1320.6942177964079,229789
2023-03-15,Gucci,1309.902925147475,1317.9572484404748,1301.6382790525531,1303.756260551368,469604
2023-03-16,Gucci,1309.2985669530342,1316.9001762509358,1303.7216800411798,1311.6470777173931,174723
2023-03-17,Gucci,1328.7823382724393,1330.321337319377,1328.2362352403047,1330.1053082048059,338755
2023-03-20,Gucci,1343.2281004903139,1344.7205951877286,1333.509647477059,1334.176245775292,466338
2023-03-21,Gucci,1347.8933901866374,1350.5751338640864,1342.7672377456054,1352.7528458114616,473561
2023-03-22,Gucci,1341.37394734727,1344.9846946106802,1338.4651788049541,1338.7133509194057,497527
2023-03-23,Gucci,1337.7355758076985,1341.8201316217833,1333.041507387806,1341.3939479893945,340822
2023-03-24,Gucci,1346.352846312875,1353.1498184812085,1337.7742684777002,1341.4279368932066,156888
2023-03-27,Gucci,1349.0934400343751,1349.6602443560334,1346.0444087905246,1354.4605633881026,403760
2023-03-28,Gucci,1335.8489449422314,1336.195671984492,1333.9221809773644,1339.468385889476,283206
2023-03-29,Gucci,1345.3926704457456,1349.3117760751848,1344.1019579764368,1353.1182702713004,368227
2023-03-30,Gucci,1330.3544862998667,1337.3261232212465,1327.3758923159646,1336.6378221801108,243670
2023-03-31,Gucci,1347.518617115199,1349.452970544764,1339.7181362447986,1339.8091180576064,444620
2023-04-03,Gucci,1345.5252702374082,1351.9403150499706,1340.8090065854556,1341.5631283453833,192416
2023-04-04,Gucci,1342.2217400595641,1344.8200214389672,1339.9469240226288,1342.4505113183372,364724
2023-04-05,Gucci,1354.0680034172094,1362.9288645053446,1352.4061534211119,1359.0993075847468,222834
2023-04-06,Gucci,1355.7457316749458,1364.7026311176119,1352.418436909842,1361.301158874957,212148
2023-04-07,Gucci,1357.3275339946595,1360.3004060374728,1347.9282902658024,1352.527709778742,288467
2023-04-10,Gucci,1365.2241682455317,1367.524105785164,1361.7939011196315,1367.8636322823743,404465
2023-04-11,Gucci,1371.719196305607,1375.8322360262694,1361.8379555460608,1363.7229540740163,371530
2023-04-12,Gucci,1373.88008806728,1376.2854039190815,1369.0277835096265,1377.0774518484434,415315
2023-04-13,Gucci,1363.263036113648,1369.986874546565,1361.4713969307466,1371.1446780442811,250594
2023-04-14,Gucci,1352.0933299380583,1360.3539767835412,1343.1819290201233,1345.8679183492693,296604
2023-04-17,Gucci,1359.428545469477,1366.1594667785891,1354.8249917381288,1359.7732512541343,493887
2023-04-18,Gucci,1373.3646412244357,1381.6081456969291,1366.2679277893903,1367.129088894454,133545
2023-04-19,Gucci,1376.2965599911747,1380.2664816132494,1366.4594441590832,1372.0508107237129,285151
2023-04-20,Gucci,1379.7728650149963,1381.336034722085,1379.2711115117966,1384.2989459302635,388999
2023-04-21,Gucci,1395.2575330691684,1402.6370425431444,1394.2905874712928,1395.7349523128437,135790
2023-04-24,Gucci,1394.4337014354212,1398.0384464868368,1387.2291340207937,1391.6497961519744,151012
2023-04-25,Gucci,1389.6048898756987,1396.31759812799,1386.786639842744,1390.1276863636097,217827
2023-04-26,Gucci,1381.3027925151512,1384.0092319349687,1379.4597785456501,1384.678087298702,360123
2023-04-27,Gucci,1373.8451834391485,1374.6574797872152,1373.4515646409511,1379.3081079952392,114260
2023-04-28,Gucci,1353.9347700784544,1363.860588033332,1353.7163029585925,1353.8012587446644,296211
2023-05-01,Gucci,1345.9522578047522,1347.5142728840583,1338.2074017735542,1345.8174616030499,363218
2023-05-02,Gucci,1360.3402645614203,1370.224474501055,1358.9959302877248,1366.1260732063422,240547
2023-05-03,Gucci,1340.9238332875952,1350.6966326132597,1336.2466271278838,1339.909490989949,309486
2023-05-04,Gucci,1339.106971803595,1347.0451528426752,1333.0480036518,1333.5773630074882,246192
2023-05-05,Gucci,1328.9734371563507,1335.5676667771706,1324.6899191506623,1332.2392445485127,364130
2023-05-08,Gucci,1320.6001357929774,1326.3782062954883,1320.329069269615,1329.8808208743965,340201
2023-05-09,Gucci,1320.7050093490152,1329.3660248027936,1312.869994323136,1315.2715102833563,263502
2023-05-10,Gucci,1321.6405569708866,1324.5349521870814,1321.53542472547,1324.7706708628402,338569
2023-05-11,Gucci,1333.912634272174,1338.5894463970228,1326.2937353283992,1328.1318642232172,155479
2023-05-12,Gucci,1347.3719189289961,1353.5658186226613,1338.4388739911149,1344.2082352245632,492977
2023-05-15,Gucci,1325.487382125516,1329.5992868842109,1321.1589829149443,1322.7073968614188,364320
2023-05-16,Gucci,1312.5393809081286,1316.8142454490312,1307.1839561771505,1310.7458956117644,184258
2023-05-17,Gucci,1320.3173005828144,1323.6201472578352,1315.5474666566379,1322.5175967959806,339423
2023-05-18,Gucci,1323.9414581323706,1329.583776299216,1320.0493719461363,1325.6505317762299,477332
2023-05-19,Gucci,1326.944056439922,1335.449801720073,1318.0698110862184,1321.9344367294977,184153
2023-05-22,Gucci,1327.178597323505,1329.1938811035682,1318.2392622168052,1322.4417582348806,292990
2023-05-23,Gucci,1312.7801901907867,1322.1245205783212,1309.4220265443714,1315.0431353706037,359642
2023-05-24,Gucci,1300.146440928621,1307.037317466103,1293.995743388474,1294.0543906673456,333984
2023-05-25,Gucci,1310.484248302203,1318.7169804290033,1301.2151726807444,1302.0002713652805,177442
2023-05-26,Gucci,1289.1435695993637,1294.7054765256637,1279.52298460995,1288.3355652875803,402146
2023-05-29,Gucci,1314.2043007084746,1321.9994677227153,1309.1147103042542,1309.8935001951672,157124
2023-05-30,Gucci,1323.0214651994238,1323.1834691728184,1318.4932171465805,1325.5612531086856,499826
2023-05-31,Gucci,1324.6164022210735,1332.8002064688687,1321.8294590617882,1331.0298407028786,411896
2023-06-01,Gucci,1335.8637059219202,1336.2650945127739,1326.2749871900162,1328.9818232330335,359488
2023-06-02,Gucci,1336.9251947633609,1345.8243285269896,1335.4970517186323,1339.2019660892274,178947
2023-06-05,Gucci,1332.935338190584,1342.8549656629705,1327.1370424301067,1332.8262564885538,481116
2023-06-06,Gucci,1337.0712459777858,1340.0119205995536,1334.2457433025993,1343.0628329989852,436860
2023-06-07,Gucci,1343.755015517103,1345.858201079961,1340.964932613625,1350.3839884862293,372217
2023-06-08,Gucci,1343.7761782384218,1351.4298118770023,1339.7264923646599,1347.1221248457725,399395
2023-06-09,Gucci,1334.4370365232567,1336.9672999324591,1324.4491071651,1325.3153047736469,196496
2023-06-12,Gucci,1321.3445507037993,1330.0001745355214,1320.794887635401,1327.4864291907495,302509
2023-06-13,Gucci,1316.0603096435748,1317.0887355651496,1310.2748914615395,1314.377928680266,401041
2023-06-14,Gucci,1323.5693399543472,1324.828891918141,1322.7436183739944,1327.450628368905,413760
2023-06-15,Gucci,1311.4384861207814,1321.2300016717875,1309.8932778208762,1310.384761724328,362037
2023-06-16,Gucci,1295.469741212243,1302.2081301949431,1291.074111794514,1292.9847331879776,366626
2023-06-19,Gucci,1301.8524385597714,1310.3213108040609,1296.747837246307,1304.6529733216435,470134
2023-06-20,Gucci,1312.2877055901379,1315.530999363653,1309.6997815064926,1314.2393698369713,322036
2023-06-21,Gucci,1323.9512861592111,1330.716123654417,1320.786714850467,1323.8033372667785,270646
2023-06-22,Gucci,1318.1779034619713,1324.1203217350571,1317.308233259412,1321.1484239990616,405428
2023-06-23,Gucci,1297.27077895364,1303.3022801548695,1294.2385811151976,1302.7825762484545,435076
2023-06-26,Gucci,1299.9519536065068,1306.777278201884,1290.2863692127014,1297.776359386751,369482
2023-06-27,Gucci,1300.425130810798,1306.178722542089,1290.978056994073,1293.701210965884,273790
2023-06-28,Gucci,1288.0058222432338,1292.2964459362604,1284.657039341864,1285.8320577439877,243572
2023-06-29,Gucci,1288.6482697880608,1291.4074967318663,1282.9397304252732,1285.4597126417138,242617
2023-06-30,Gucci,1307.0838883193974,1314.7697016285294,1297.9879344082879,1307.1954989188353,161480
2023-07-03,Gucci,1312.7866242428875,1315.0493485429192,1312.7247860164784,1318.540674394976,236313
2023-07-04,Gucci,1320.0830335574935,1327.0065766190378,1311.9761978541176,1317.3109999415653,320386
2023-07-05,Gucci,1303.7355801808735,1306.0689084073667,1294.2518846529842,1300.215820649909,104695
2023-07-06,Gucci,1321.7665963041582,1328.0198980037028,1320.8533389608226,1324.5136216182877,308138
2023-07-07,Gucci,1316.8922764542742,1324.3630591255644,1315.277799593945,1323.3488697971402,114318
2023-07-10,Gucci,1312.098585091995,1314.2857239810603,1302.4911220642814,1307.723984557284,413078
2023-07-11,Gucci,1317.9991900279306,1318.5986230365436,1312.623788591527,1313.791267619215,483426
2023-07-12,Gucci,1321.5269968870812,1322.836734317023,1321.385030542364,1322.6756817906546,283744
2023-07-13,Gucci,1316.5845293239627,1322.6444989966728,1314.0082093363274,1319.3768008013535,191891
2023-07-14,Gucci,1331.9790907174008,1340.4735547796581,1327.4796539747122,1336.8453561554206,324757
2023-07-17,Gucci,1331.8234836694578,1332.273451881812,1324.89439455921,1327.977915775972,168754
2023-07-18,Gucci,1333.50126939021,1340.8427819806263,1326.169665608842,1334.8650772974343,447821
2023-07-19,Gucci,1339.3286302044594,1342.74181666396,1329.3744150752048,1337.0153709409935,464464
2023-07-20,Gucci,1338.8856873346897,1343.6709710338848,1336.010575340852,1338.4886997699211,496053
2023-07-21,Gucci,1327.6257512951613,1336.914346793617,1322.2435502764765,1322.606957759639,487405
2023-07-24,Gucci,1340.2094654437283,1343.5291804910867,1334.8762299651323,1335.894702616556,467482
2023-07-25,Gucci,1342.4173692416537,1347.0707385810485,1338.3609166471813,1345.6458559856558,140077
2023-07-26,Gucci,1340.4013769142684,1340.5382010618753,1338.7097579758442,1340.7064553562507,442059
2023-07-27,Gucci,1338.4316996207544,1339.2476868208028,1328.657133988916,1332.36984319397,235311
2023-07-28,Gucci,1353.064318108348,1355.650234019696,1344.531146241682,1349.5481379017463,341504
2023-07-31,Gucci,1342.1631627487568,1342.4416851569677,1337.1798324658143,1344.4345141503159,391813
2023-08-01,Gucci,1350.3995201284852,1356.7132733889678,1344.3670659016448,1345.499378134236,410768
2023-08-02,Gucci,1348.4131064847652,1352.6770900527815,1346.1404959491686,1350.2041600019431,437291
2023-08-03,Gucci,1368.2504515397356,1373.731903567016,1362.8125808358182,1367.663309927245,235222
2023-08-04,Gucci,1360.2935333506496,1362.040005209613,1353.3438320194348,1358.7521026591503,242181
2023-08-07,Gucci,1358.9502478830664,1361.9095681774324,1353.7985775992004,1361.9821840131526,330822
2023-08-08,Gucci,1348.930057246612,1355.5683019951393,1339.0272055407627,1340.743987491195,257088
2023-08-09,Gucci,1375.4612928035453,1385.1143200398494,1369.347876241068,1377.4261907593343,243008
2023-08-10,Gucci,1357.7176063367094,1358.2217740727315,1354.0078692107877,1360.9366534877543,242108
2023-08-11,Gucci,1366.0919602649508,1374.9958034735034,1358.3704399887924,1363.929148130782,245093
2023-08-14,Gucci,1356.6879004470863,1362.4567124601983,1354.9832753312699,1361.9785540352955,399087
2023-08-15,Gucci,1356.1273501544365,1361.7665458219926,1352.2821920173737,1356.4023694068903,213694
2023-08-16,Gucci,1356.5004068837445,1361.503192235822,1353.0308173799688,1354.41479323965,334456
2023-08-17,Gucci,1368.258191588419,1368.9521324474608,1363.9401206373414,1370.597773039995,312079
2023-08-18,Gucci,1391.7586186208155,1392.657387138177,1383.9408203615283,1389.1875434283845,344269
2023-08-21,Gucci,1368.2247849832931,1374.2339050398841,1363.3830546616591,1369.776802667087,345385
2023-08-22,Gucci,1374.9438394747917,1378.3534251891474,1367.003694972132,1370.383682782417,223351
2023-08-23,Gucci,1386.6877242609078,1395.8604049266846,1380.922835229509,1389.9915010029074,401129
2023-08-24,Gucci,1368.0153866769149,1372.0812920505095,1364.5946923303393,1370.468391016095,494718
2023-08-25,Gucci,1371.1301101671208,1372.5629247541472,1363.0303227302861,1363.8843475731949,415980
2023-08-28,Gucci,1372.501301731063,1379.6484900660835,1370.1184050255322,1374.6164449325765,461858
2023-08-29,Gucci,1383.5622056988625,1386.4957399132727,1381.3183759008646,1388.8819364483008,103770
2023-08-30,Gucci,1369.996249340308,1375.2509524138668,1364.9512200997597,1372.8925657170823,405009
2023-08-31,Gucci,1362.3198653241564,1369.298193179208,1359.7113728645354,1364.657343392173,153811
2023-09-01,Gucci,1339.5004322965049,1348.5030734085256,1339.4095619469927,1348.3570376553057,366145
2023-09-04,Gucci,1347.8141907989216,1355.7361027469383,1341.3312155259337,1344.0078998978765,160848
2023-09-05,Gucci,1360.289428612762,1367.0530392914893,1355.178490398038,1359.2844773704207,152635
2023-09-06,Gucci,1362.6823776082902,1369.4787094322417,1358.2271994633586,1367.2131685690483,120946
2023-09-07,Gucci,1359.7616727967197,1369.2209192370406,1350.0919876505366,1359.0545548152525,195852
2023-09-08,Gucci,1338.7684119842174,1341.7266529591827,1333.0564201445884,1339.9135478328353,453247
2023-09-11,Gucci,1345.1074098655422,1345.1185308075042,1336.4730940876484,1345.0628995588706,405888
2023-09-12,Gucci,1339.510056146505,1342.229601740487,1338.1155537844534,1339.0032864540158,217729
2023-09-13,Gucci,1332.920692005071,1335.0996058013384,1327.2286273737768,1335.8785771358546,270231
2023-09-14,Gucci,1326.5160683528047,1333.1344142039447,1317.8362720854957,1321.042471150998,385815
2023-09-15,Gucci,1319.8096137605432,1326.1467297581985,1313.9785561877443,1315.7618713120264,247522
2023-09-18,Gucci,1315.8283843789525,1321.7629982059998,1308.6482425976824,1311.041940961103,419957
2023-09-19,Gucci,1313.1226743918178,1313.2851088239124,1309.4022387136956,1313.5819237938344,196748
2023-09-20,Gucci,1307.1165325752038,1314.4043131197102,1306.1920374048332,1308.7039574508779,339292
2023-09-21,Gucci,1311.201665792708,1314.436969917563,1306.6226628414372,1309.8283387016022,204733
2023-09-22,Gucci,1325.3767968746008,1332.027356764667,1321.4320029662122,1322.7817878269286,226865
2023-09-25,Gucci,1322.4122795798335,1327.978063864855,1313.741677756044,1316.703445411634,445695
2023-09-26,Gucci,1328.492830946783,1331.9201402010622,1326.0528779232582,1331.775716068678,491479
2023-09-27,Gucci,1354.9060454685693,1356.2518081396104,1345.2387031932183,1349.657240274129,401364
2023-09-28,Gucci,1336.7004689758653,1337.6446579524702,1327.1190877778204,1330.5862753901795,379302
2023-09-29,Gucci,1323.0066127226903,1331.3217960538125,1320.530296291976,1327.994817580547,443136
2023-10-02,Gucci,1329.9350848048527,1339.1190602256684,1326.4545652500794,1335.3896649640126,162576
2023-10-03,Gucci,1358.1182824589032,1364.6161629265462,1349.1627250501645,1356.7306172791884,450171
2023-10-04,Gucci,1351.1746560141034,1352.2089971627083,1341.5084338051424,1344.8284408263191,255260
2023-10-05,Gucci,1367.4679107748427,1371.4881829437252,1363.0335197464822,1370.4779414248578,323687
2023-10-06,Gucci,1372.4469130546865,1379.736305055738,1369.2369425982777,1370.7567444230183,420974
2023-10-09,Gucci,1365.8875137033217,1373.6857225434223,1360.6265735708064,1361.9297534517193,235091
2023-10-10,Gucci,1350.9442408689956,1352.1264270919064,1344.0665488053382,1347.5228191756999,112419
2023-10-11,Gucci,1360.8526469614455,1360.8529541498995,1358.1179018076957,1366.1949254981364,133697
2023-10-12,Gucci,1352.4781038673993,1359.5994743262054,1345.1133721212086,1347.5768545936317,447076
2023-10-13,Gucci,1352.1261510052102,1355.6921127650724,1351.6095774340638,1352.2421115230507,481856
2023-10-16,Gucci,1362.9302451383926,1365.4750584545752,1362.4373002107484,1363.7543955628119,195428
2023-10-17,Gucci,1367.1053212968486,1367.234295994744,1363.2424442453932,1371.829893930689,239045
2023-10-18,Gucci,1376.8775307354772,1382.2805248030922,1373.34279881487,1379.6806316623429,339073
2023-10-19,Gucci,1362.165874574553,1370.6773819288128,1359.0095424208816,1361.5415540545814,186649
2023-10-20,Gucci,1358.254341152062,1367.8306576147877,1353.3441435253728,1358.8971017786546,484793
2023-10-23,Gucci,1340.306329939525,1345.963779445658,1337.0989941164094,1342.374790340663,373280
2023-10-24,Gucci,1341.9392546074937,1347.0838678848927,1340.0166754228128,1346.5710352072194,446883
2023-10-25,Gucci,1356.116835897594,1356.9673997524865,1353.022140406708,1355.3540159509243,424646
2023-10-26,Gucci,1349.2133556160509,1354.7020836314769,1339.4643128879486,1348.1083427598926,262357
2023-10-27,Gucci,1365.6493981530218,1369.4491889426758,1361.5382639830734,1364.6319496038736,385183
2023-10-30,Gucci,1359.2170492727635,1365.2884020815993,1354.76992150418,1361.7112380439423,428864
2019-01-01,Dior,1896.0731927401534,1901.1054761940147,1888.9164279389277,1890.590103246194,411191
2019-01-02,Dior,1897.5366640354155,1902.1845060947905,1888.6898402611987,1898.4744069830415,471784
2019-01-03,Dior,1907.9951288414306,1917.9702662980496,1904.7986485655545,1908.5490555479566,464758
2019-01-04,Dior,1913.525523347115,1918.4605269878411,1909.7144300870323,1910.7836861115047,145955
2019-01-07,Dior,1905.1300294535067,1906.9140119727924,1898.9929076349645,1903.9308965921218,343465
2019-01-08,Dior,1901.0012284753395,1906.131922703974,1894.7649690023668,1903.5049491184977,495198
2019-01-09,Dior,1901.5481322520477,1909.688299607247,1896.7311338719244,1905.6040438896978,264936
2019-01-10,Dior,1877.6515755817957,1885.4201788507785,1873.644997097416,1873.7546562579805,483442
2019-01-11,Dior,1894.655770212143,1902.5415878632275,1884.793967096056,1893.6569245435699,185490
2019-01-14,Dior,1894.8604240517902,1901.9406618917694,1886.649187790613,1889.3640299656117,401409
2019-01-15,Dior,1909.0267214611333,1911.5688997518002,1904.676919482253,1905.0666431219372,146313
2019-01-16,Dior,1895.596906010629,1904.2177468690313,1888.3239812382333,1896.8018839418621,144350
2019-01-17,Dior,1903.021398034733,1911.9558326884958,1900.3257811022083,1908.9644486620905,246450
2019-01-18,Dior,1931.0245042785516,1932.966031244737,1930.0228110161784,1935.9851218146018,471312
2019-01-21,Dior,1912.3559565620155,1913.6605129275295,1908.8316463064882,1914.5759838794518,349406
2019-01-22,Dior,1921.9229405442936,1931.6789902301848,1917.8932125430597,1926.024415269274,348179
2019-01-23,Dior,1923.0212604699582,1931.7045001064619,1922.8558892243514,1930.7189847514542,300887
2019-01-24,Dior,1909.9847949855116,1918.917156457611,1901.8368749691526,1910.7379297035798,390068
2019-01-25,Dior,1907.8538773137934,1916.7176411600374,1904.2619432899016,1909.7894177658686,444737
2019-01-28,Dior,1921.2050564040308,1926.621924644368,1915.4008747462292,1925.0773456735574,479634
2019-01-29,Dior,1912.9406369563967,1919.4046543230547,1912.201005083687,1922.1624733930205,107312
2019-01-30,Dior,1922.0772177037145,1927.530846225051,1920.3272494162086,1921.492695516195,392497
2019-01-31,Dior,1910.49008062758,1911.0021441194833,1901.5931433743044,1910.0885809698457,213744
2019-02-01,Dior,1893.2986735668583,1900.753704420386,1887.2117982880302,1892.210020865516,331745
2019-02-04,Dior,1895.752162927504,1900.805483260863,1886.2493224257992,1890.1249858087974,317522
2019-02-05,Dior,1892.6252881865091,1899.1023789344115,1882.637787842596,1888.768510941423,378336
2019-02-06,Dior,1887.043282134765,1892.0696801845202,1883.324680981434,1883.8843365540542,248522
2019-02-07,Dior,1896.5000294860886,1901.418142709313,1893.511998845256,1898.5766100329267,236504
2019-02-08,Dior,1899.6845382610659,1901.4024293558437,1891.1009777094748,1899.8098834097416,288297
2019-02-11,Dior,1906.2005462261845,1908.987683377596,1896.21443195581,1898.3490471171997,458692
2019-02-12,Dior,1912.601861397338,1914.1903883167777,1906.3054490550135,1910.5693480027078,198991
2019-02-13,Dior,1914.1259345543947,1916.0825975106482,1906.1745273292795,1915.5693362064283,178711
2019-02-14,Dior,1911.8939598265456,1921.6237336307486,1904.076501238393,1908.36213961645,296676
2019-02-15,Dior,1929.203414960095,1930.7345494178169,1925.6500178778995,1929.2336942012234,241367
2019-02-18,Dior,1920.5188029635717,1923.2115072066238,1914.7760991610007,1919.1814656422346,106774
2019-02-19,Dior,1942.092102602569,1947.9979991799548,1933.761533189927,1938.9560608551026,215107
2019-02-20,Dior,1942.4613055266484,1948.563091289015,1935.5801667640378,1941.9000802053524,243262
2019-02-21,Dior,1930.056031352524,1931.5957726499623,1929.8443932127036,1937.8513212218709,307397
2019-02-22,Dior,1943.7297223978042,1951.6668966556563,1940.362665708829,1944.8836877664721,328552
2019-02-25,Dior,1944.5255757407688,1952.3776044198971,1943.0808187748228,1951.2556281257241,172427
2019-02-26,Dior,1949.4131364149168,1951.7863134569557,1947.0834142941364,1952.4206209076572,187513
2019-02-27,Dior,1965.2645925361735,1968.151255562928,1956.2096977612603,1959.59450286494,426158
2019-02-28,Dior,1965.3744322968248,1974.7543109514197,1965.005499407717,1971.5850076889112,326959
2019-03-01,Dior,1959.0223427074477,1967.2790571672424,1956.8243355878285,1964.0015581352634,306924
2019-03-04,Dior,1976.8445757945942,1983.8225461252196,1973.7488822722119,1979.3293720285067,417400
2019-03-05,Dior,1973.5751738272056,1974.3975060423115,1967.4063331075417,1967.972482838889,359549
2019-03-06,Dior,1980.9791524630587,1985.1617932720844,1975.6381355622,1977.3369643138083,349652
2019-03-07,Dior,1956.8648828472317,1962.457901568,1954.6821880186978,1957.5351652276001,198743
2019-03-08,Dior,1966.4065722331454,1968.2806851129833,1964.7641615609139,1967.5904176204288,289702
2019-03-11,Dior,1957.310209958343,1961.792475779425,1954.9422296123819,1961.6764376148506,346968
2019-03-12,Dior,1975.1557001295675,1981.1659589044546,1970.130403862551,1970.3138904792872,453334
2019-03-13,Dior,1977.3804996034999,1980.6542664046538,1974.6687217463877,1982.225539516883,413859
